date,team_1,team_2,inverted_teams,match_id,event_id,best_of,system,t1_removed_1,t1_removed_2,t1_removed_3,t2_removed_1,t2_removed_2,t2_removed_3,t1_picked_1,t2_picked_1,left_over
2017-03-09,Gambit,Rogue,1,2308444,2702,2,121234,Mirage,Cache,0.0,Cobblestone,Overpass,0.0,Nuke,Train,Inferno
2017-03-09,eXtatus,ex-DarkPassage,1,2308585,2717,1,121212,Inferno,Cache,Nuke,Overpass,Train,Mirage,0.0,0.0,Cobblestone
2017-03-09,EPG,Norse,0,2308630,2710,3,123412,Train,Nuke,0.0,Cobblestone,Cache,0.0,Mirage,Overpass,Inferno
2017-03-09,Liquid,Selfless,0,2308497,2688,3,123412,Mirage,Inferno,0.0,Nuke,Overpass,0.0,Cache,Cobblestone,Train
2017-03-09,Space Soldiers,PRIDE,0,2308462,2702,2,121234,Nuke,Inferno,0.0,Cobblestone,Train,0.0,Mirage,Cache,Overpass
2017-03-09,IDM,TeamOne,1,2308635,2712,3,123412,Train,Nuke,0.0,Cobblestone,Inferno,0.0,Cache,Overpass,Mirage
2017-03-09,RuSh3D,spray'n'pray,0,2308632,2708,3,123412,Nuke,Overpass,0.0,Cobblestone,Inferno,0.0,Train,Cache,Mirage
2017-03-09,FlipSid3,Kinguin,0,2308463,2702,2,121234,Inferno,Mirage,0.0,Nuke,Train,0.0,Overpass,Cobblestone,Cache
2017-03-08,eXtatus,iNation,1,2308567,2710,3,123412,Nuke,Cache,0.0,Overpass,Mirage,0.0,Cobblestone,Inferno,Train
2017-03-08,Epsilon,FlipSid3,1,2308506,2687,3,123412,Nuke,Cache,0.0,Inferno,Cobblestone,0.0,Mirage,Train,Overpass
2017-03-08,eXtatus,K29,0,2308566,2710,3,123412,Overpass,Train,0.0,Cache,Inferno,0.0,Nuke,Mirage,Cobblestone
2017-03-08,Gambit,Kinguin,1,2308461,2702,2,121234,Mirage,Cache,0.0,Nuke,Inferno,0.0,Cobblestone,Overpass,Train
2017-03-08,K29,iNation,0,2308565,2710,3,123412,Cache,Inferno,0.0,Overpass,Cobblestone,0.0,Mirage,Nuke,Train
2017-03-08,fnatic Academy,fnatic,1,2308488,2687,3,123412,Inferno,Overpass,0.0,Nuke,Mirage,0.0,Cobblestone,Train,Cache
2017-03-08,ProGamers,TeamOne,1,2308529,2712,3,123412,Train,Nuke,0.0,Inferno,Cobblestone,0.0,Cache,Mirage,Overpass
2017-03-08,ProGaming,IDM,1,2308526,2712,3,123412,Cobblestone,Overpass,0.0,Train,Inferno,0.0,Mirage,Cache,Nuke
2017-03-07,spray'n'pray,RuSh3D,1,2308502,2710,3,123412,Cobblestone,Inferno,0.0,Nuke,Cache,0.0,Overpass,Train,Mirage
2017-03-07,mousesports,Spirit,0,2308486,2687,3,123412,Nuke,Overpass,0.0,Train,Cache,0.0,Inferno,Mirage,Cobblestone
2017-03-07,Luminosity,Splyce,0,2308498,2688,3,123412,Mirage,Inferno,0.0,Cache,Nuke,0.0,Overpass,Cobblestone,Train
2017-03-07,Tengri,LOG,1,2308485,2708,3,123412,Nuke,Inferno,0.0,Overpass,Train,0.0,Mirage,Cobblestone,Cache
2017-03-07,RuSh3D,KPI,1,2308501,2710,3,123412,Cache,Overpass,0.0,Cobblestone,Inferno,0.0,Train,Nuke,Mirage
2017-03-07,FlipSid3,PRIDE,0,2308460,2702,2,121234,Inferno,Cobblestone,0.0,Overpass,Mirage,0.0,Train,Nuke,Cache
2017-03-07,Space Soldiers,Rogue,0,2308349,2702,2,121234,Nuke,Overpass,0.0,Cobblestone,Cache,0.0,Mirage,Inferno,Train
2017-03-07,KPI,spray'n'pray,1,2308503,2710,3,123412,Cobblestone,Inferno,0.0,Train,Mirage,0.0,Nuke,Overpass,Cache
2017-03-07,eFuture,HellRaisers,1,2308487,2687,3,123412,Overpass,Inferno,0.0,Train,Nuke,0.0,Cobblestone,Cache,Mirage
2017-03-06,Outlaws,Copenhagen Flames,1,2308476,2710,3,123412,Inferno,Nuke,0.0,Train,Mirage,0.0,Cobblestone,Cache,Overpass
2017-03-06,Playing Ducks,spray'n'pray,1,2308466,2708,3,123412,Inferno,Train,0.0,Cobblestone,Cache,0.0,Nuke,Mirage,Overpass
2017-03-06,Copenhagen Flames,Tengri,1,2308475,2710,3,123412,Mirage,Train,0.0,Inferno,Nuke,0.0,Cache,Cobblestone,Overpass
2017-03-06,K29,1337,0,2308465,2708,3,123412,Cache,Nuke,0.0,Cobblestone,Inferno,0.0,Overpass,Train,Mirage
2017-03-06,Tengri,Outlaws,0,2308474,2710,3,123412,Inferno,Nuke,0.0,Cache,Cobblestone,0.0,Mirage,Train,Overpass
2017-03-05,Outlaws,ex-DarkPassage,1,2308291,2645,3,123412,Cache,Dust2,0.0,Train,Nuke,0.0,Overpass,Mirage,Cobblestone
2017-03-05,FlipSid3,Space Soldiers,0,2308443,2702,2,121234,Nuke,Train,0.0,Inferno,Overpass,0.0,Mirage,Cobblestone,Cache
2017-03-04,Immortals,FaZe,1,2308170,2637,3,123412,Nuke,Overpass,0.0,Cobblestone,Cache,0.0,Inferno,Mirage,Train
2017-03-04,Astralis,Heroic,1,2308171,2637,3,123412,Cobblestone,Mirage,0.0,Inferno,Cache,0.0,Train,Nuke,Overpass
2017-03-04,iGame.com,Chrome,0,2308431,2706,3,123412,Mirage,Cache,0.0,Train,Inferno,0.0,Nuke,Overpass,Cobblestone
2017-03-04,Gambit,Space Soldiers,1,2308442,2702,2,121234,Cache,Mirage,0.0,Overpass,Inferno,0.0,Train,Cobblestone,Nuke
2017-03-03,Immortals,North,0,2308168,2637,3,123412,Nuke,Mirage,0.0,Train,Inferno,0.0,Cache,Overpass,Cobblestone
2017-03-03,Chrome,Paranoia,0,2308422,2706,1,121212,Train,Inferno,Cache,Cobblestone,Nuke,Overpass,0.0,0.0,Mirage
2017-03-03,Natus Vincere,Astralis,1,2308169,2637,3,123412,Cache,Inferno,0.0,Cobblestone,Train,0.0,Mirage,Nuke,Overpass
2017-03-03,Space Soldiers,Tengri,0,2308441,2702,2,121234,Mirage,Overpass,0.0,Cache,Nuke,0.0,Train,Cobblestone,Inferno
2017-03-02,SK,Natus Vincere,1,2308155,2637,1,122112,Mirage,Cobblestone,Nuke,Cache,Train,Inferno,0.0,0.0,Overpass
2017-03-02,Heroic,SK,1,2308159,2637,1,122112,Train,Cache,Cobblestone,Nuke,Inferno,Overpass,0.0,0.0,Mirage
2017-03-02,eUnited,Complexity,1,2308220,2688,3,123412,Cache,Nuke,0.0,Mirage,Cobblestone,0.0,Overpass,Train,Inferno
2017-03-02,Complexity,QuetzaL,0,2308329,2688,3,123412,Mirage,Cobblestone,0.0,Nuke,Cache,0.0,Train,Overpass,Inferno
2017-03-02,Miami Flamingos,Splyce,1,2308226,2688,3,123412,Train,Nuke,0.0,Overpass,Inferno,0.0,Mirage,Cobblestone,Cache
2017-03-02,MVP Project,ViCi,1,2308380,2660,3,123412,Train,Cobblestone,0.0,Nuke,Overpass,0.0,Mirage,Cache,Inferno
2017-03-02,Virtus.pro,Natus Vincere,1,2308153,2637,1,122112,Inferno,Mirage,Overpass,Cache,Nuke,Cobblestone,0.0,0.0,Train
2017-03-02,Cloud9,SK,0,2308154,2637,1,122112,Train,Overpass,Inferno,Mirage,Cache,Cobblestone,0.0,0.0,Nuke
2017-03-02,5POWER,TYLOO,0,2308381,2660,3,123412,Overpass,Train,0.0,Nuke,Inferno,0.0,Cobblestone,Mirage,Cache
2017-03-02,North,Heroic,0,2308156,2637,1,122112,Train,Cobblestone,Cache,Inferno,Mirage,Overpass,0.0,0.0,Nuke
2017-03-02,Heroic,Cloud9,1,2308158,2637,1,122112,Cache,Mirage,Train,Overpass,Inferno,Nuke,0.0,0.0,Cobblestone
2017-03-02,Virtus.pro,North,1,2308157,2637,1,122112,Inferno,Overpass,Cache,Train,Mirage,Nuke,0.0,0.0,Cobblestone
2017-03-02,ViCi,TYLOO,0,2308410,2660,3,123412,Mirage,Inferno,0.0,Nuke,Train,0.0,Overpass,Cobblestone,Cache
2017-03-02,Virtus.pro,Cloud9,1,2308160,2637,1,122112,Cache,Overpass,Cobblestone,Inferno,Nuke,Train,0.0,0.0,Mirage
2017-03-02,Natus Vincere,North,0,2308161,2637,1,122112,Cache,Nuke,Inferno,Train,Overpass,Mirage,0.0,0.0,Cobblestone
2017-03-02,SK,Virtus.pro,0,2308162,2637,1,122112,Nuke,Train,Mirage,Cache,Overpass,Cobblestone,0.0,0.0,Inferno
2017-03-02,Heroic,Natus Vincere,1,2308164,2637,1,122112,Mirage,Train,Inferno,Cache,Nuke,Cobblestone,0.0,0.0,Overpass
2017-03-02,North,Cloud9,1,2308163,2637,1,122112,Train,Mirage,Cache,Overpass,Inferno,Nuke,0.0,0.0,Cobblestone
2017-03-02,SK,North,1,2308166,2637,1,122112,Nuke,Inferno,Mirage,Train,Overpass,Cache,0.0,0.0,Cobblestone
2017-03-02,Cloud9,Natus Vincere,0,2308167,2637,1,122112,Inferno,Overpass,Train,Cache,Cobblestone,Nuke,0.0,0.0,Mirage
2017-03-02,Heroic,Virtus.pro,0,2308165,2637,1,122112,Mirage,Train,Inferno,Cache,Overpass,Cobblestone,0.0,0.0,Nuke
2017-03-02,FlipSid3,Rogue,0,2308348,2702,2,121234,Inferno,Train,0.0,Overpass,Cobblestone,0.0,Mirage,Cache,Nuke
2017-03-02,Space Soldiers,LDLC,1,2307978,2687,3,123412,Inferno,Nuke,0.0,Mirage,Train,0.0,Cache,Overpass,Cobblestone
2017-03-01,FaZe,Immortals,0,2308141,2637,1,122112,Cobblestone,Cache,Inferno,Mirage,Nuke,Train,0.0,0.0,Overpass
2017-03-01,OpTic,fnatic,0,2308145,2637,1,122112,Mirage,Cache,Inferno,Nuke,Cobblestone,Overpass,0.0,0.0,Train
2017-03-01,Immortals,OpTic,1,2308142,2637,1,122112,Overpass,Train,Nuke,Cobblestone,Cache,Mirage,0.0,0.0,Inferno
2017-03-01,NiP,Astralis,0,2308140,2637,1,122112,Train,Mirage,Inferno,Cobblestone,Nuke,Cache,0.0,0.0,Overpass
2017-03-01,fnatic,FaZe,1,2308143,2637,1,122112,Nuke,Overpass,Mirage,Cobblestone,Cache,Inferno,0.0,0.0,Train
2017-03-01,Immortals,Astralis,1,2308144,2637,1,122112,Train,Nuke,Overpass,Inferno,Cobblestone,Mirage,0.0,0.0,Cache
2017-03-01,OpTic,Astralis,0,2308138,2637,1,122112,Mirage,Nuke,Overpass,Cobblestone,Inferno,Cache,0.0,0.0,Train
2017-03-01,5POWER,EDG,0,2308342,2660,3,123412,Nuke,Overpass,0.0,Train,Inferno,0.0,Cobblestone,Cache,Mirage
2017-03-01,fnatic,NiP,1,2308139,2637,1,122112,Nuke,Cobblestone,Overpass,Mirage,Train,Inferno,0.0,0.0,Cache
2017-03-01,Miami Flamingos,Winterfox,1,2308225,2688,3,123412,Cache,Inferno,0.0,Train,Nuke,0.0,Overpass,Cobblestone,Mirage
2017-03-01,eUnited,subtLe,0,2308219,2688,3,123412,Mirage,Nuke,0.0,Cobblestone,Overpass,0.0,Train,Cache,Inferno
2017-03-01,Enigma6,Splyce,1,2308224,2688,3,123412,Cobblestone,Nuke,0.0,Cache,Inferno,0.0,Mirage,Train,Overpass
2017-03-01,NiP,FaZe,0,2308146,2637,1,122112,Mirage,Train,Overpass,Cobblestone,Inferno,Nuke,0.0,0.0,Cache
2017-03-01,Astralis,fnatic,0,2308147,2637,1,122112,Cache,Mirage,Cobblestone,Nuke,Overpass,Train,0.0,0.0,Inferno
2017-03-01,OpTic,NiP,0,2308152,2637,1,122112,Mirage,Nuke,Cache,Overpass,Train,Cobblestone,0.0,0.0,Inferno
2017-03-01,Tengri,PRIDE,0,2308347,2702,2,121234,Nuke,Inferno,0.0,Mirage,Overpass,0.0,Cobblestone,Cache,Train
2017-03-01,Vega Squadron,ALTERNATE aTTaX,1,2307977,2687,3,123412,Cobblestone,Inferno,0.0,Train,Overpass,0.0,Mirage,Cache,Nuke
2017-03-01,fnatic,Immortals,1,2308150,2637,1,122112,Cobblestone,Nuke,Inferno,Overpass,Train,Cache,0.0,0.0,Mirage
2017-03-01,NiP,Immortals,0,2308148,2637,1,122112,Mirage,Cache,Inferno,Nuke,Overpass,Train,0.0,0.0,Cobblestone
2017-03-01,Astralis,FaZe,1,2308151,2637,1,122112,Mirage,Cache,Nuke,Inferno,Cobblestone,Overpass,0.0,0.0,Train
2017-03-01,FaZe,OpTic,1,2308149,2637,1,122112,Cobblestone,Inferno,Overpass,Mirage,Cache,Nuke,0.0,0.0,Train
2017-03-01,Rogue,Kinguin,0,2308346,2702,2,121234,Cobblestone,Overpass,0.0,Train,Nuke,0.0,Mirage,Inferno,Cache
2017-02-28,Spirit,LDLC,1,2307982,2687,3,123412,Inferno,Train,0.0,Mirage,Cache,0.0,Nuke,Cobblestone,Overpass
2017-02-28,Winterfox,Splyce,0,2308222,2688,3,123412,Train,Nuke,0.0,Overpass,Inferno,0.0,Cache,Cobblestone,Mirage
2017-02-28,Enigma6,Miami Flamingos,0,2308223,2688,3,123412,Cobblestone,Inferno,0.0,Nuke,Train,0.0,Cache,Overpass,Mirage
2017-02-28,ViCi,Born Of Fire,0,2308340,2660,3,123412,Inferno,Mirage,0.0,Cache,Cobblestone,0.0,Overpass,Nuke,Train
2017-02-28,Space Soldiers,Tricked,0,2308330,2254,2,121234,Inferno,Nuke,0.0,Mirage,Cache,0.0,Cobblestone,Overpass,Train
2017-02-28,eUnited,QuetzaL,0,2308218,2688,3,123412,Cobblestone,Mirage,0.0,Nuke,Train,0.0,Cache,Overpass,Inferno
2017-02-28,PRIDE,ALTERNATE aTTaX,1,2308331,2254,2,121234,Mirage,Overpass,0.0,Inferno,Train,0.0,Nuke,Cache,Cobblestone
2017-02-28,PRIDE,Kinguin,0,2308344,2702,2,121234,Overpass,Train,0.0,Nuke,Inferno,0.0,Cache,Mirage,Cobblestone
2017-02-28,MVP Project,New4,0,2308341,2660,3,123412,Cache,Nuke,0.0,Cobblestone,Inferno,0.0,Train,Mirage,Overpass
2017-02-28,Rogue,Tengri,0,2308345,2702,2,121234,Cobblestone,Cache,0.0,Train,Nuke,0.0,Mirage,Overpass,Inferno
2017-02-27,Space Soldiers,Spirit,1,2307981,2687,3,123412,Nuke,Inferno,0.0,Train,Mirage,0.0,Cobblestone,Cache,Overpass
2017-02-27,eXtatus,Copenhagen Flames,1,2308292,2645,3,123412,Cache,Mirage,0.0,Train,Nuke,0.0,Cobblestone,Overpass,Dust2
2017-02-27,Complexity,subtLe,0,2308217,2688,3,123412,Mirage,Cobblestone,0.0,Cache,Overpass,0.0,Train,Inferno,Nuke
2017-02-27,Enigma6,Winterfox,1,2308221,2688,3,123412,Overpass,Inferno,0.0,Nuke,Train,0.0,Cache,Cobblestone,Mirage
2017-02-27,Quantum Bellator Fire,LDLC,1,2307980,2687,3,123412,Overpass,Cache,0.0,Mirage,Nuke,0.0,Train,Cobblestone,Inferno
2017-02-26,Splyce,Mythic,0,2308326,2693,3,123412,Nuke,Overpass,0.0,Cache,Inferno,0.0,Train,Cobblestone,Mirage
2017-02-26,eUnited,Denial,0,2308325,2693,3,123412,Overpass,Mirage,0.0,Inferno,Train,0.0,Cobblestone,Cache,Nuke
2017-02-26,HegemonyPerson,EDG,0,2308246,2660,3,123412,Cobblestone,Nuke,0.0,Overpass,Train,0.0,Inferno,Mirage,Cache
2017-02-25,QuetzaL,subtLe,1,2308216,2688,3,123412,Nuke,Cobblestone,0.0,Overpass,Inferno,0.0,Cache,Train,Mirage
2017-02-24,Risky,JYP,0,2308127,2696,3,123412,Cache,Mirage,0.0,Overpass,Nuke,0.0,Train,Cobblestone,Inferno
2017-02-24,TYLOO,EMP,0,2308230,2660,1,121212,Nuke,Overpass,Inferno,Train,Mirage,Cache,0.0,0.0,Cobblestone
2017-02-24,Tengri,DenDD,1,2308233,2694,3,123412,Inferno,Train,0.0,Overpass,Nuke,0.0,Mirage,Cache,Cobblestone
2017-02-24,Vega Squadron,fnatic Academy,0,2307974,2687,3,123412,Cobblestone,Inferno,0.0,Overpass,Nuke,0.0,Mirage,Cache,Train
2017-02-24,Singularity,ANIMALS,0,2308235,2698,3,123412,Train,Mirage,0.0,Cache,Nuke,0.0,Overpass,Cobblestone,Inferno
2017-02-24,Fragsters,Copenhagen Flames,1,2308234,2698,3,123412,Overpass,Nuke,0.0,Train,Cache,0.0,Mirage,Cobblestone,Inferno
2017-02-24,Copenhagen Flames,Singularity,1,2308236,2698,3,123412,Train,Mirage,0.0,Cache,Nuke,0.0,Inferno,Overpass,Cobblestone
2017-02-24,Heroic,ALTERNATE aTTaX,0,2307975,2687,3,123412,Cache,Inferno,0.0,Train,Overpass,0.0,Nuke,Mirage,Cobblestone
2017-02-23,FUAH,Fragsters,0,2308184,2698,3,123412,Inferno,Cache,0.0,Cobblestone,Nuke,0.0,Overpass,Train,Mirage
2017-02-23,ALTERNATE aTTaX,fnatic Academy,0,2307973,2687,3,123412,Train,Inferno,0.0,Overpass,Cobblestone,0.0,Nuke,Mirage,Cache
2017-02-23,DenDD,Vexed,0,2308198,2694,3,123412,Nuke,Train,0.0,Overpass,Inferno,0.0,Cobblestone,Cache,Mirage
2017-02-23,Playing Ducks,eXtatus,0,2308006,2645,3,123412,Dust2,Train,0.0,Nuke,Cache,0.0,Mirage,Cobblestone,Overpass
2017-02-23,Fragsters,Singularity,0,2308182,2698,1,121212,Cobblestone,Overpass,Nuke,Cache,Train,Inferno,0.0,0.0,Mirage
2017-02-23,Fragsters,FUAH,1,2308178,2698,1,121212,Cobblestone,Overpass,Nuke,Train,Inferno,Cache,0.0,0.0,Mirage
2017-02-23,Vega Squadron,Heroic,1,2307972,2687,3,123412,Cobblestone,Inferno,0.0,Cache,Mirage,0.0,Overpass,Nuke,Train
2017-02-23,spray'n'pray,Tengri,0,2308197,2694,3,123412,Cobblestone,Mirage,0.0,Inferno,Train,0.0,Nuke,Overpass,Cache
2017-02-23,MVP PK,FIVE,0,2308190,2660,1,121212,Cache,Overpass,Nuke,Cobblestone,Mirage,Train,0.0,0.0,Inferno
2017-02-23,Eanix,Rush,1,2308032,2688,3,123412,Nuke,Inferno,0.0,Train,Cache,0.0,Overpass,Mirage,Cobblestone
2017-02-22,Tengri,Team123,0,2307970,2687,3,123412,Nuke,Inferno,0.0,Mirage,Cache,0.0,Overpass,Cobblestone,Train
2017-02-22,RONIN,Eanix,1,2308031,2688,3,123412,Mirage,Inferno,0.0,Train,Nuke,0.0,Overpass,Cobblestone,Cache
2017-02-22,Playing Ducks,DenDD,1,2308108,2694,1,123412,Train,Cobblestone,0.0,Nuke,Cache,0.0,Inferno,Overpass,Mirage
2017-02-22,ANIMALS,Copenhagen Flames,0,2308179,2698,1,121212,Cache,Inferno,Overpass,Train,Mirage,Nuke,0.0,0.0,Cobblestone
2017-02-22,zARLANS,spray'n'pray,0,2308106,2694,1,121212,Nuke,Cache,Overpass,Cobblestone,Train,Mirage,0.0,0.0,Inferno
2017-02-22,Heroic,fnatic Academy,0,2307976,2687,3,123412,Cache,Cobblestone,0.0,Overpass,Nuke,0.0,Train,Mirage,Inferno
2017-02-21,iGame.com,Team123,1,2307969,2687,3,123412,Mirage,Inferno,0.0,Overpass,Cache,0.0,Train,Cobblestone,Nuke
2017-02-21,Bee's Money Crew,Blight,0,2308095,2688,3,123412,Cache,Overpass,0.0,Train,Inferno,0.0,Cobblestone,Mirage,Nuke
2017-02-21,1337,Tengri,1,2307950,2694,1,121212,Cobblestone,Cache,Inferno,Nuke,Train,Overpass,0.0,0.0,Mirage
2017-02-21,BIG,Tengri,0,2307968,2687,3,123412,Inferno,Cobblestone,0.0,Nuke,Train,0.0,Cache,Mirage,Overpass
2017-02-21,Denial,Eanix,0,2308029,2688,3,123412,Overpass,Train,0.0,Nuke,Inferno,0.0,Cache,Cobblestone,Mirage
2017-02-21,Epsilon,PRIDE,1,2307961,2687,3,123412,Nuke,Train,0.0,Overpass,Mirage,0.0,Cobblestone,Inferno,Cache
2017-02-21,iGame.com,BIG,1,2307971,2687,3,123412,Mirage,Inferno,0.0,Nuke,Cobblestone,0.0,Train,Cache,Overpass
2017-02-20,Epsilon,Tricked,0,2307960,2687,3,123412,Nuke,Inferno,0.0,Cache,Mirage,0.0,Cobblestone,Train,Overpass
2017-02-20,Team123,BIG,1,2307967,2687,3,123412,Cache,Overpass,0.0,Inferno,Train,0.0,Nuke,Mirage,Cobblestone
2017-02-20,iGame.com,Tengri,0,2307966,2687,3,123412,Mirage,Inferno,0.0,Nuke,Cache,0.0,Train,Cobblestone,Overpass
2017-02-20,Virtus.pro,SK,0,2307939,2541,3,123412,Cache,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Train,Mirage
2017-02-20,Denial,RONIN,0,2308027,2688,3,123412,Overpass,Train,0.0,Cobblestone,Inferno,0.0,Nuke,Mirage,Cache
2017-02-19,NiP,Astralis,1,2307935,2541,3,123412,Overpass,Train,0.0,Cobblestone,Nuke,0.0,Inferno,Mirage,Cache
2017-02-19,Epsilon,Vega Squadron,1,2308084,2690,3,123412,Train,Inferno,0.0,Cobblestone,Overpass,0.0,Mirage,Cache,Nuke
2017-02-19,Natus Vincere,SK,1,2307936,2541,3,123412,Cache,Inferno,0.0,Nuke,Cobblestone,0.0,Mirage,Train,Overpass
2017-02-19,PRIDE,EURONICS,0,2308083,2690,3,123412,Overpass,Train,0.0,Inferno,Mirage,0.0,Nuke,Cobblestone,Cache
2017-02-19,Playing Ducks,KPI,0,2308094,2690,3,123412,Cobblestone,Inferno,0.0,Cache,Mirage,0.0,Nuke,Train,Overpass
2017-02-19,KPI,Tengri,1,2308098,2690,3,123412,Cobblestone,Inferno,0.0,Nuke,Overpass,0.0,Mirage,Train,Cache
2017-02-19,Virtus.pro,Astralis,0,2307937,2541,3,123412,Cache,Mirage,0.0,Cobblestone,Inferno,0.0,Nuke,Overpass,Train
2017-02-19,Bee's Money Crew,FRENCH CANADIANS,1,2308103,2692,3,123412,Nuke,Overpass,0.0,Mirage,Cobblestone,0.0,Train,Cache,Inferno
2017-02-19,SK,North,1,2307938,2541,3,123412,Nuke,Inferno,0.0,Train,Cobblestone,0.0,Cache,Mirage,Overpass
2017-02-19,Splyce,Bee's Money Crew,0,2308105,2692,3,123412,Inferno,Train,0.0,Mirage,Overpass,0.0,Nuke,Cobblestone,Cache
2017-02-18,Virtus.pro,mousesports,1,2307934,2541,3,123412,Cache,Inferno,0.0,Nuke,Overpass,0.0,Train,Mirage,Cobblestone
2017-02-18,North,Gambit,1,2307933,2541,3,123412,Train,Cobblestone,0.0,Mirage,Cache,0.0,Nuke,Inferno,Overpass
2017-02-18,Natus Vincere,FaZe,0,2307932,2541,3,123412,Cache,Inferno,0.0,Cobblestone,Overpass,0.0,Mirage,Nuke,Train
2017-02-17,North,OpTic,0,2307929,2541,3,123412,Train,Inferno,0.0,Mirage,Overpass,0.0,Nuke,Cobblestone,Cache
2017-02-17,Astralis,OpTic,0,2307925,2541,1,121212,Cobblestone,Cache,Inferno,Mirage,Overpass,Train,0.0,0.0,Nuke
2017-02-17,Gambit,Virtus.pro,1,2307926,2541,1,121212,Nuke,Mirage,Cache,Inferno,Overpass,Train,0.0,0.0,Cobblestone
2017-02-17,Cloud9,SK,1,2307927,2541,1,121212,Nuke,Cobblestone,Train,Mirage,Cache,Inferno,0.0,0.0,Overpass
2017-02-17,mousesports,FaZe,1,2307928,2541,1,121212,Train,Cobblestone,Nuke,Overpass,Cache,Inferno,0.0,0.0,Mirage
2017-02-17,fnatic,Virtus.pro,0,2307930,2541,3,123412,Nuke,Overpass,0.0,Cache,Inferno,0.0,Mirage,Cobblestone,Train
2017-02-17,NiP,Cloud9,0,2307931,2541,3,123412,Mirage,Overpass,0.0,Nuke,Inferno,0.0,Cobblestone,Train,Cache
2017-02-16,Renegades,Natus Vincere,0,2307924,2541,1,121212,Overpass,Nuke,Train,Cache,Inferno,Cobblestone,0.0,0.0,Mirage
2017-02-16,NiP,TYLOO,1,2307923,2541,1,121212,Mirage,Cache,Inferno,Nuke,Train,Overpass,0.0,0.0,Cobblestone
2017-02-16,fnatic,Misfits,1,2307922,2541,1,121212,Cobblestone,Nuke,Inferno,Overpass,Train,Cache,0.0,0.0,Mirage
2017-02-16,Complexity,North,0,2307921,2541,1,121212,Mirage,Overpass,Cobblestone,Cache,Train,Inferno,0.0,0.0,Nuke
2017-02-16,mousesports,Natus Vincere,1,2307911,2541,1,121212,Train,Overpass,Nuke,Cache,Inferno,Mirage,0.0,0.0,Cobblestone
2017-02-16,FaZe,Renegades,0,2307910,2541,1,121212,Cobblestone,Cache,Inferno,Overpass,Train,Nuke,0.0,0.0,Mirage
2017-02-16,NiP,Cloud9,0,2307909,2541,1,121212,Mirage,Cache,Train,Nuke,Cobblestone,Inferno,0.0,0.0,Overpass
2017-02-16,SK,TYLOO,0,2307908,2541,1,121212,Nuke,Mirage,Inferno,Train,Overpass,Cache,0.0,0.0,Cobblestone
2017-02-15,Misfits,Virtus.pro,1,2307906,2541,1,121212,Nuke,Train,Overpass,Cache,Mirage,Inferno,0.0,0.0,Cobblestone
2017-02-15,iGame.com,Tricked,0,2307945,2659,3,123412,Mirage,Cobblestone,0.0,Cache,Nuke,0.0,Dust2,Overpass,Train
2017-02-15,Astralis,Complexity,0,2307904,2541,1,121212,Cache,Cobblestone,Inferno,Mirage,Train,Overpass,0.0,0.0,Nuke
2017-02-15,North,OpTic,0,2307905,2541,1,121212,Cobblestone,Train,Cache,Mirage,Overpass,Nuke,0.0,0.0,Inferno
2017-02-15,Playing Ducks,Fragsters,0,2307822,2645,3,123412,Dust2,Cobblestone,0.0,Nuke,Overpass,0.0,Mirage,Train,Cache
2017-02-15,fnatic,Gambit,0,2307907,2541,1,121212,Overpass,Cobblestone,Nuke,Cache,Mirage,Train,0.0,0.0,Inferno
2017-02-14,Tengri,eXtatus,0,2307949,2685,3,123412,Nuke,Inferno,0.0,Train,Overpass,0.0,Mirage,Cache,Cobblestone
2017-02-14,eXtatus,K29,1,2307948,2685,3,123412,Overpass,Inferno,0.0,Cache,Nuke,0.0,Train,Mirage,Cobblestone
2017-02-14,zARLANS,Copenhagen Flames,1,2307940,2645,3,123412,Nuke,Dust2,0.0,Train,Cobblestone,0.0,Mirage,Overpass,Cache
2017-02-14,Tengri,RuSh3D,1,2307947,2685,3,123412,Nuke,Inferno,0.0,Cache,Overpass,0.0,Mirage,Train,Cobblestone
2017-02-14,Muffin Lightning,Blight,0,2307914,2688,3,123412,Train,Inferno,0.0,Cache,Overpass,0.0,Mirage,Cobblestone,Nuke
2017-02-13,Tricked,ex-DarkPassage,1,2307889,2687,3,123412,Cache,Inferno,0.0,Train,Mirage,0.0,Overpass,Cobblestone,Nuke
2017-02-13,Vexilla,Tengri,1,2307900,2685,3,123412,Train,Cobblestone,0.0,Nuke,Inferno,0.0,Cache,Mirage,Overpass
2017-02-13,eXtatus,iNation,1,2307901,2685,3,123412,Nuke,Inferno,0.0,Overpass,Cobblestone,0.0,Train,Cache,Mirage
2017-02-13,Tricked,Rogue,0,2307903,2659,3,123412,Cache,Dust2,0.0,Cobblestone,Overpass,0.0,Nuke,Train,Mirage
2017-02-13,RuSh3D,Playing Ducks,0,2307912,2685,3,123412,Cobblestone,Inferno,0.0,Cache,Overpass,0.0,Nuke,Train,Mirage
2017-02-13,eXtatus,Outlaws,1,2307633,2645,3,123412,Overpass,Cache,0.0,Nuke,Dust2,0.0,Mirage,Cobblestone,Train
2017-02-12,PRIDE,Tricked,1,2307888,2687,3,123412,Overpass,Cobblestone,0.0,Cache,Mirage,0.0,Inferno,Train,Nuke
