danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.426,0.875,10,-5.44,0,0.269,0.141,0.483,0.161,0.236,89.663,146448,True,0,FAME,TITAN BLACK222,0Qb4MF4Mm0JCDy88syctmb
0.642,0.838,6,-2.608,0,0.263,0.574,0.0,0.166,0.431,86.993,120975,True,0,SEXY REVELATIONS,TITAN BLACK222,2SpsNiuOeMgdrG6OEaAJM8
0.723,0.805,1,-5.321,0,0.127,0.574,0.00173,0.503,0.563,104.948,131959,True,0,DANCING TO A SONG CALLED STRUGGLE,TITAN BLACK222,3Y4S6aL9fmnksrKTeLpHzm
0.725,0.53,10,-9.559,0,0.209,0.18,3.79e-05,0.4,0.777,79.727,180976,True,13,Leaving You Again!,Top Notch Nation,7K3QpFaOkpI73OJPM8hA0a
0.171,0.00213,0,-45.58,1,0.0508,0.995,0.972,0.0838,0.0358,127.273,153600,False,13,just chill.,Young Hawk IA,02QqnziBVWY0vfElYTOUUi
0.652,0.447,1,-9.975,1,0.0963,0.65,3.41e-06,0.104,0.924,133.852,167353,False,0,I'll Be True,Faye Adams,1fNryaeaJVv4mczMrBMcRn
0.414,0.384,5,-10.8,0,0.0864,0.942,0.0159,0.0967,0.553,90.345,157153,False,0,Happiness to My Soul,Faye Adams,1S8mm4EUnXsXFQ4YjOYMEn
0.388,0.547,3,-9.336,1,0.0422,0.888,0.0,0.402,0.442,106.989,173041,False,14,Shake a Hand,Faye Adams,78FmqauADcWxkZPVVJeJI9
0.557,0.383,8,-8.061,1,0.0464,0.79,0.0145,0.107,0.925,165.53,153400,False,0,I've Gotta Leave You,Faye Adams,7CcBwmXXJrz9yadP9eyPLs
0.532,0.318,3,-10.148,0,0.0311,0.792,0.000359,0.276,0.632,75.516,171241,False,0,Every Day,Faye Adams,7oixhDlSdFrWCuNbpbmfay
0.359,0.338,3,-11.061,1,0.0384,0.501,0.000109,0.124,0.26,89.98,134641,False,0,Say a Prayer,Faye Adams,3X1MAa2JjIbwg9dYYdJMT4
0.406,0.294,8,-8.469,1,0.0435,0.78,0.161,0.119,0.47,67.554,156769,False,0,Crazy Mixed up World,Faye Adams,3ofuhmwvYCASttp8RoHUQO
0.742,0.411,10,-8.869,1,0.0372,0.743,0.00101,0.125,0.828,82.233,152497,False,0,Somebody Somewhere,Faye Adams,5lsysieeFm4RzxMW00aNuA
0.476,0.144,0,-11.424,1,0.0482,0.766,0.0,0.182,0.5,110.054,169969,False,0,I Owe My Heart to You,Faye Adams,0oH5TjpYJUIh9nKXlIX3vr
0.604,0.374,5,-9.303,0,0.0587,0.773,3.44e-05,0.251,0.738,140.643,150817,False,0,Love Ain't Nothin' to Play With,Faye Adams,11b0guUm5aCLI4S3sW04ZH
0.621,0.394,5,-10.077,1,0.0459,0.824,0.0,0.0893,0.799,80.138,148033,False,0,Ain't Gonna Tell,Faye Adams,12StCTEKJtr8nYHJaRa4OS
0.519,0.353,9,-10.282,1,0.0591,0.841,0.0,0.0967,0.828,88.863,175057,False,1,Hurts Me to My Heart,Faye Adams,7lzkUdP4Pi7dvoFFk9f6vt
0.338,0.759,8,-0.773,1,0.0469,0.818,4.1e-06,0.32,0.547,105.711,161185,False,0,Angels Tell Me,Faye Adams,4mpCCjeYIfbTU74xAFISuD
0.445,0.934,3,-0.516,1,0.141,0.885,2.23e-06,0.484,0.83,160.618,152785,False,0,Tag Along,Faye Adams,4fzKFL1mId96AMpbrSUFA1
0.43,0.435,7,-8.645,1,0.0317,0.905,5.73e-05,0.382,0.721,123.259,155089,False,0,Your Love (Has My Heart Burnin'),Faye Adams,6bbtYElpJRXvJ3gMxCtdcm
0.49,0.38,7,-9.63,1,0.0363,0.47,2.15e-06,0.313,0.642,115.095,178297,False,0,Anything for a Friend,Faye Adams,2NGJmTtqLuQjJ0GYnpI1p8
0.475,0.476,8,-9.686,1,0.0668,0.619,0.0,0.217,0.761,125.944,122209,False,0,You Ain't Been True,Faye Adams,0GZqKoVZB7aAzoO0DMmQBG
0.545,0.388,3,-9.315,1,0.0284,0.786,0.000113,0.283,0.686,111.161,143953,False,0,My Greatest Desire,Faye Adams,6tZbMc278pj0JhXp1d0ENX
0.323,0.393,7,-14.49,1,0.0994,0.945,0.0089,0.306,0.61,202.215,181393,False,0,Same Old Me,Faye Adams,20PnGfLX05PKrc4ohA8jvt
0.48,0.382,4,-13.777,1,0.129,0.97,0.00153,0.282,0.667,108.336,167664,False,0,No Way Out,Faye Adams,5K418xTTSty0YM62jHdg31
0.502,0.372,5,-14.717,1,0.0484,0.89,9.11e-06,0.218,0.658,117.859,157153,False,0,Anytime Anyplace Anywhere,Faye Adams,1DBwsJkL2ZWgCmTpCD8Z6q
0.455,0.818,2,-4.034,0,0.101,0.884,0.0,0.381,0.656,63.956,150553,False,0,The Hammer Keeps a Knockin',Faye Adams,10hk3wvAcLB5OPlqRV039u
0.672,0.424,8,-13.244,1,0.0565,0.805,1.13e-06,0.0522,0.901,76.621,151081,False,0,Takin' You Back,Faye Adams,6QIFL1qYFLw9xGg5VTr0PJ
0.578,0.474,7,-8.367,1,0.0632,0.83,3.25e-06,0.478,0.908,131.911,134606,False,0,Don't Forget to Smile,Faye Adams,0prbt9irQ6GKnD13dzttpJ
0.403,0.381,0,-9.635,1,0.158,0.909,2.41e-06,0.345,0.505,64.673,165721,False,0,Teen-Age Heart,Faye Adams,1mysQeR9cU1wKmhmG2m49n
0.481,0.757,2,-7.417,1,0.107,0.777,0.00169,0.271,0.96,155.549,133201,False,0,Witness to the Crime,Faye Adams,717e0hKcC3cR7AxKgzQC5i
0.69,0.726,8,-4.361,1,0.0361,0.0036,0.0,0.0782,0.59,113.07,196525,False,16,A Place Like This,Red Dirt Revolution,6PYHdFWyF2ohxnWnFyn6J1
0.48,0.651,1,-9.713,1,0.245,0.365,0.0,0.721,0.644,88.968,202667,True,10,So Good,Afterthought,20q5i5OIDRXCQOxOJXnAIP
0.599,0.582,9,-12.675,1,0.372,0.328,0.0,0.265,0.715,93.698,190968,True,0,Take Your Time,Afterthought,6Bvh6Q4hwrHDhzafyRKNuf
0.446,0.518,7,-12.056,0,0.0701,0.463,0.0,0.125,0.36,140.154,184000,False,0,Sunny,Afterthought,2iolBEhuWGFvnLIxVdiPzi
0.37,0.826,10,-10.095,1,0.415,0.291,0.0,0.137,0.346,73.503,257333,True,0,Rockin,Afterthought,2amnpYAU5tF6jX08wmE1QZ
0.527,0.502,1,-11.722,1,0.137,0.458,0.000294,0.635,0.585,140.252,224000,True,0,My Whole Soul,Afterthought,2FpgVUqrS6kYhxgtVHkbVw
0.843,0.589,1,-7.981,1,0.139,0.198,0.0,0.396,0.596,92.985,149667,True,7,JUMPSTART (Bonus Track),Afterthought,6fe8eyLpucjxrSMPHfnGbX
0.552,0.575,5,-7.993,1,0.0285,0.17,0.893,0.498,0.213,120.012,253248,False,13,Cuán grande es Él,Juárez Mateo,5zzl72hstGUrxXxUE6BhrN
0.483,0.847,2,-13.456,1,0.166,0.0175,3.01e-05,0.386,0.56,111.914,152871,False,3,Fantastic Prospect,Excoriate Four,3kIl2XtDoWEWRo0EenqdPt
0.586,0.772,11,-11.251,0,0.0409,0.00498,0.00178,0.326,0.649,109.08,163794,False,3,Hooches,Excoriate Four,1vAbJ18oEsOxu5lSoFe3lX
0.851,0.621,2,-10.089,1,0.116,0.0289,0.417,0.0702,0.827,112.001,156967,False,3,Jerty,Excoriate Four,4ksLPKTDjmVZMhFqMG4Uyj
0.799,0.725,1,-13.567,1,0.0335,0.00859,0.852,0.0531,0.0905,110.968,156967,False,3,Luggage Finder,Excoriate Four,6BC0zSpd2xIXiSVUSsHxwo
0.795,0.49,1,-13.867,1,0.0435,0.0137,0.755,0.104,0.626,109.003,162391,False,3,Plastic Bowls,Excoriate Four,3gsbaFt6AhdGNmfCj2AYWy
0.688,0.6,0,-16.495,1,0.109,0.0141,0.0117,0.278,0.551,112.974,160980,False,3,Realtime Fall,Excoriate Four,5yn32TlzPicFFRcVnV9WIo
0.78,0.624,5,-16.633,0,0.153,0.263,0.00306,0.152,0.67,108.991,162346,False,3,Shameful Libations,Excoriate Four,4oUh42xDRRcGTpfO6Ecfgr
0.72,0.737,7,-9.479,1,0.0494,0.146,0.031,0.285,0.735,109.036,156968,False,3,Thursday Warrior,Excoriate Four,22oYnkaaTeIh9SkypJe8JF
0.515,0.773,0,-12.636,1,0.0354,2.15e-05,0.545,0.128,0.358,106.033,166525,False,3,Uffin,Excoriate Four,2gWHo5YQv1vMrYCermfG7o
0.505,0.713,2,-16.327,1,0.0525,1.21e-05,0.873,0.381,0.56,112.991,150058,False,3,Umpire Strikes,Excoriate Four,3IwrvHJIFfoqNDmY2gEKdj
0.5,0.671,9,-13.089,0,0.279,0.266,0.0131,0.0875,0.341,105.882,166525,False,3,Ushering Death,Excoriate Four,23WmPOXIlzbFVidkfWu0jL
0.706,0.449,0,-15.544,1,0.0291,0.228,0.894,0.16,0.282,111.041,158333,False,3,Vesticles,Excoriate Four,4xtPxMcBbcggsI5TrVfbUv
0.632,0.446,10,-17.917,1,0.0279,0.00826,0.732,0.176,0.715,107.006,165121,False,3,Waning Signal,Excoriate Four,3G9ENHG45kbk43zEVRK6kC
0.784,0.552,5,-8.025,0,0.0768,0.0112,0.0,0.268,0.343,141.952,197181,False,6,The Holidays,Iam Justified,74Mzw7v8q7rlP79ZjVP7pC
0.584,0.824,9,-5.531,0,0.17,0.336,1.4e-05,0.102,0.689,171.976,175723,False,5,Feliz Navidad,Iam Justified,6YrvsYQVWLiV4OSTqk8FDy
0.402,0.714,8,-8.019,1,0.356,0.0146,0.0,0.126,0.528,167.946,206379,False,6,This Is the Season,Iam Justified,1PTyPv7jTlQyhEUW1vgnMU
0.824,0.625,8,-4.3,0,0.23,0.578,0.0,0.0955,0.284,131.971,160729,False,6,2020 Vision,Iam Justified,64MypCCD5fvLJD8mOyHwdm
0.556,0.403,2,-11.715,1,0.554,0.283,0.0,0.396,0.354,177.807,216424,True,17,Facts,ItzRippa,30ojhSc5Y9omdRqhKvdgaJ
0.677,0.939,5,-5.47,1,0.138,4.56e-05,0.941,0.111,0.514,141.956,539000,False,13,Warrior 3,Jon Frank,0AkazNX58xWsorNylb6gdm
0.577,0.428,9,-7.976,0,0.266,0.552,0.0,0.635,0.392,77.438,142254,True,14,Outside,kingwoo036 da God,2AoGzKv8wi3QdB5LaNmhbo
0.421,0.323,7,-10.564,1,0.0328,0.189,0.0,0.262,0.311,141.859,218028,False,14,More Than a Choice,Zebb Rogers,6CyqUg3mZyAV1RN9Eil1eA
0.245,0.94,1,-17.735,1,0.138,0.685,0.944,0.253,0.0355,159.179,175076,False,1,Melodic Nature,Sleep Sounds of Nature,6O9iWR6uMgTk2gYHxsg4p9
0.358,1.0,9,-17.726,1,0.0364,0.207,0.954,0.895,0.00154,86.243,183573,False,1,Rains Fall,Sleep Sounds of Nature,5JSaeXCXLkJFwRLWjTke0N
0.43,0.998,10,-21.213,0,0.047,0.77,0.994,0.957,0.00654,120.963,151562,False,1,Showering Down,Sleep Sounds of Nature,50832XuHEiINUbuLq1UAgT
0.267,0.997,2,-25.998,1,0.0797,0.861,0.797,0.952,0.00812,83.641,120606,False,1,Littlest River,Sleep Sounds of Nature,5AWW6Opk8RBvLre9L0yQFo
0.313,0.984,1,-17.658,1,0.116,0.701,0.913,0.427,0.0181,88.426,117687,False,1,Through The Valley,Sleep Sounds of Nature,631OJHc89R8JFnKaec3Ga4
0.225,0.986,1,-18.654,1,0.0669,0.281,0.955,0.401,0.02,142.27,168490,False,1,Birdies in the Wind,Sleep Sounds of Nature,6l0RPu3Qp3wVkXrJ7k76Ky
0.315,0.995,4,-22.744,0,0.741,0.846,0.902,0.935,0.017,50.06,88123,False,1,Trilling Birds Balling Brook,Sleep Sounds of Nature,6oDhdkINFsuRhipdbQlkFq
0.211,1.0,4,-17.297,0,0.0538,0.733,0.922,0.799,1e-05,115.324,149087,False,1,Another Rainfall,Sleep Sounds of Nature,6VzOD9DUin1A0qUEoB4Tr0
0.448,0.521,10,-26.644,0,0.582,0.817,0.925,0.449,0.508,64.543,104368,False,1,Birds by Trickling Waters,Sleep Sounds of Nature,7x4pX6zY2hPHRkRA9TNrDV
0.259,0.991,1,-27.01,0,0.064,0.502,0.805,0.973,1e-05,80.414,118027,False,1,Rain Above The Brook,Sleep Sounds of Nature,52Wqzw6JysEGNXlGEmuSwo
0.303,0.983,1,-24.182,1,0.0659,0.84,0.000144,0.393,0.0143,80.524,108257,False,1,Clear Stream And Chirps,Sleep Sounds of Nature,6ZoJUvarj9Phk8fJmzqwb3
0.159,0.954,1,-21.871,1,0.0729,0.956,1.0,0.173,1e-05,130.01,178682,False,1,Windy Beach,Sleep Sounds of Nature,5xOP0lglVlCSpEscggiNeF
0.254,0.995,6,-24.303,1,0.0456,0.945,0.888,0.823,0.00393,72.978,184654,False,1,Walk By The Lake,Sleep Sounds of Nature,1HKlF3ex48BgOrYye7N3MS
0.446,0.91,1,-26.605,1,0.854,0.581,0.0413,0.365,0.0288,50.859,88593,False,1,Garden Pond,Sleep Sounds of Nature,0yUjKndWvsp3G24ZMeGZXF
0.26,0.999,4,-19.731,0,0.0519,0.646,0.859,0.932,1e-05,59.806,127741,False,1,Bird Flock In Rain,Sleep Sounds of Nature,2uGSegsdnD9nH7drC4eaNj
0.212,0.999,4,-15.31,0,0.0375,0.911,0.624,0.971,1e-05,113.887,79976,False,1,Winter Rain Birdlife,Sleep Sounds of Nature,34TBf57AdxwjNuqEOjD7Yq
0.27,0.644,11,-18.086,1,0.472,0.978,0.919,0.505,0.146,65.101,166306,False,1,Gorgeous Birds,Sleep Sounds of Nature,1IEeFvuJxAOaAY3Wjegk9d
0.25,0.993,5,-24.778,0,0.0579,0.595,0.982,0.876,0.00994,81.449,160818,False,1,Duck Lake Loop,Sleep Sounds of Nature,5AZXTjCy5KVnj1qJ3UBWXk
0.167,0.989,0,-25.39,1,0.0355,0.993,0.649,0.402,1e-05,86.503,151562,False,1,Stormy Nature Garden,Sleep Sounds of Nature,3LJAFekcmqSDR48IUWHNh9
0.0914,0.444,9,-25.077,1,0.0573,0.0176,0.94,0.349,0.0185,88.75,81769,False,1,Big Storm Loopable,Sleep Sounds of Nature,1bGvWkrWGyxAwxkQwwMlck
0.475,0.513,6,-23.868,0,0.0324,0.979,0.909,0.196,0.0369,103.357,155717,False,1,Pure Trickling Water,Sleep Sounds of Nature,0XqErLLQ4wQ7ludkv73ybW
0.314,0.973,4,-18.272,1,0.0452,0.995,0.968,0.544,0.015,125.256,142969,False,1,A Day in the Forest,Sleep Sounds of Nature,0g2Y5PYSXJXxDo5iVmbX8W
0.275,0.947,10,-19.6,0,0.0484,0.981,0.943,0.217,0.0285,86.395,141990,False,1,Noisey Ducks,Sleep Sounds of Nature,7eB7UWsdH3DnRjt2bFz9R4
0.259,0.982,6,-32.207,1,0.66,0.898,0.0375,0.339,0.0151,68.008,118789,False,1,Birds in April Showers,Sleep Sounds of Nature,68NfEoaPMY7ZPLOv69wVzn
0.368,0.851,9,-29.715,0,0.0536,0.763,0.893,0.204,0.0312,58.925,179563,False,1,Blustery Rain Shower,Sleep Sounds of Nature,4CQfcKlyncTTG6VaRAcxlz
0.431,0.677,3,-25.2,1,0.13,0.995,0.925,0.121,0.336,75.135,120508,False,1,Rainfall Bird Calls,Sleep Sounds of Nature,51IfCs5W6uw1R8Ty89mcN0
0.26,1.0,4,-17.313,0,0.102,0.68,0.844,0.927,0.00579,104.174,94945,False,1,Little Chirps in Wet Weather,Sleep Sounds of Nature,2cux5eK5Cu39xz4Tbihg89
0.409,0.995,1,-22.348,0,0.0646,0.907,0.792,0.958,0.0127,107.688,119406,False,1,A Brook With Birds,Sleep Sounds of Nature,1ckjsXvlV6QKqhKpUDHxDX
0.349,0.866,10,-25.561,0,0.158,0.765,0.874,0.453,0.0295,97.835,230234,False,1,Park Bird Fountain,Sleep Sounds of Nature,6hCH1Tus0D0iNOi1zNZPXq
0.313,1.0,6,-12.94,0,0.0955,0.481,0.912,0.478,0.00223,74.854,182344,False,1,Windy Day Birds,Sleep Sounds of Nature,6sm7aeU4dGMdBRZJ7he0Xy
0.585,0.656,11,-8.676,0,0.0427,0.364,9.96e-05,0.378,0.048,119.964,328704,False,14,Fliagn,Akjela,4LJd6rcX0A4or63D04EOlD
0.84,0.502,6,-7.772,1,0.536,0.185,0.0,0.0803,0.694,150.172,184005,True,13,I Don't Like You,Nevos Tyler,6bGnN7mvg1P1xoUh8KhLOg
0.803,0.536,4,-9.001,0,0.463,0.249,0.0,0.367,0.217,150.605,90626,True,0,Intro,Vv Drip,6T6oBGOQrELdk8gvHOpns0
0.735,0.621,7,-8.609,0,0.294,0.554,0.0,0.128,0.518,92.233,156013,True,0,Atlanta,Vv Drip,2KdlODnOancYxjNiIYK8rA
0.776,0.524,1,-8.939,0,0.154,0.375,0.000174,0.0951,0.103,144.893,190077,True,0,Clearer,Vv Drip,4rLXB8JI39kKactvGmSrDj
0.721,0.569,1,-8.479,1,0.307,0.445,0.0,0.1,0.295,143.127,186478,True,0,Deal With It,Vv Drip,63fnqf12z5n8DAk2mBYq7G
0.737,0.728,9,-6.412,1,0.132,0.397,0.0,0.242,0.675,159.868,179791,True,0,Can't Run,Vv Drip,68skiWXbVMWkHJzuDIwKLT
0.957,0.488,1,-10.101,1,0.199,0.294,0.0,0.104,0.283,124.016,120348,True,0,GTS On,Vv Drip,0PqIaJJaN2moPGg9PevHAA
0.484,0.557,0,-9.491,1,0.332,0.739,1.54e-05,0.0924,0.186,86.442,150069,True,0,My Fault,Vv Drip,10Sw8PBHdeSmmQSzUWrpKf
0.776,0.537,1,-8.366,1,0.16,0.13,0.000707,0.118,0.494,87.539,131493,True,0,Never Ending Pain,Vv Drip,6SGNmoFgxJPYAK6zhR7JAB
0.669,0.592,1,-7.019,1,0.0896,0.859,0.0,0.12,0.897,149.846,153041,True,0,Like the Movies,Vv Drip,6HebIZ4YAo6N5OnAf3Au7T
0.63,0.512,5,-8.602,0,0.503,0.325,0.0,0.0934,0.513,76.883,198367,True,0,What You Really Bout,Vv Drip,17S0DgR1zOQGgDZJ1ESq5C
0.656,0.469,7,-8.839,1,0.0499,0.846,4.91e-05,0.116,0.696,120.038,251122,True,13,Forever Hurt,Vv Drip,0Vluu4icNxuFGdTaYee3Yk
0.812,0.638,6,-6.128,0,0.252,0.505,0.0,0.263,0.689,142.067,216943,True,0,Stepping,Vv Drip,73oOAMqdKDF54bffQ1uqOx
0.656,0.723,0,-7.818,1,0.0934,0.486,1.61e-05,0.159,0.547,155.912,207283,True,0,Problem,Vv Drip,0D7Lzd0CPjnW2PmaoeCRob
0.523,0.512,11,-10.227,0,0.346,0.492,3.23e-05,0.0903,0.497,91.964,158057,True,0,Right Thing,Vv Drip,6vXHUFGoUu29Y9vd722Sui
0.775,0.587,1,-7.861,0,0.354,0.699,0.0,0.118,0.683,148.089,221076,True,0,Alone,Vv Drip,0X9p48vKFdnHhVsGCNRCIE
0.81,0.791,5,-8.057,0,0.261,0.544,1.02e-05,0.144,0.655,90.014,109202,True,0,Outro,Vv Drip,3Jfge9YoqSmFP3HJ3xOAJF
0.279,0.493,2,-8.735,0,0.029,0.431,0.934,0.208,0.417,98.857,81600,False,14,Burned Hometown,Harold Niana,3ZNRT1Jfd4R1ZLmmi5LQzJ
0.691,0.334,8,-10.012,1,0.275,0.00459,0.000913,0.115,0.367,160.087,108000,True,14,Rain from the third eye,Cosmica,0UsrJKrTylUTuKWcRGsCPv
0.849,0.742,5,-6.934,0,0.153,0.43,0.0,0.0914,0.645,115.995,171990,True,16,Way Too Hot,JR Prince,3YqqtRtXAkUHVLkHLOCteu
0.675,0.74,3,-8.466,0,0.296,0.515,0.0,0.35,0.691,130.044,230232,True,2,2120,DWiz,6yUv0xGGrCDe1antHmanTo
0.458,0.628,11,-9.711,0,0.129,0.612,4.31e-05,0.137,0.23,118.952,191701,True,5,Control,Cody Bennett,0gFJCRhlc3oqtS9XuyQ6GH
0.467,0.579,10,-8.733,0,0.373,0.866,4.25e-06,0.344,0.495,92.05,90648,True,0,Twilights (Intro),SHGE,627cFfCNf3iqmiti87723i
0.359,0.632,1,-10.22,1,0.486,0.742,0.00355,0.643,0.328,88.004,230232,True,0,Georgia (Ode to Country),Cody Bennett,6hSMKHT42sXADX3agvLeIC
0.704,0.604,6,-7.474,0,0.138,0.186,0.000548,0.473,0.191,89.999,179705,True,0,In a Fantasy,DWiz,5mlOLmI4opESvUQp46hwUO
0.532,0.638,0,-9.513,1,0.414,0.399,0.0,0.337,0.284,81.766,197539,True,2,Light Body,Cody Bennett,5Qv8lNSR0lcDYpDjhQ7r7j
0.479,0.675,6,-9.398,1,0.464,0.178,0.0,0.945,0.544,81.96,256981,True,0,Inherit,Cody Bennett,68kW8zJtisb27xMjEcQGGG
0.581,0.688,1,-8.959,1,0.419,0.354,0.0,0.369,0.572,131.913,209427,True,2,Percs & Onyx,DWiz,64WBkUbdC9JOEiPEfWPCHF
0.648,0.819,1,-8.951,1,0.333,0.0777,0.0,0.301,0.557,90.992,231320,True,0,"Danger, Pt. 2",Domameno,5ZNyAKEimqJzrMLXtfu6hN
0.406,0.549,1,-10.926,1,0.13,0.604,6.78e-05,0.578,0.288,139.539,358142,True,5,Bzas (Outro),Indrid BZA,4yKx529s8gKOo7YKk70Ejh
0.557,0.512,9,-9.747,0,0.327,0.479,0.0,0.354,0.177,142.017,306022,True,0,Shiva,Cody Bennett,5gYXN7i3gtiBoha3mMIFif
0.598,0.696,6,-8.885,0,0.354,0.161,0.0,0.326,0.378,130.103,249551,True,2,Gassing,DWiz,633pXI4RDYYR0afDXRqjjP
0.801,0.67,11,-9.185,0,0.188,0.306,0.0,0.105,0.736,124.036,181191,True,0,All I Know,DWiz,68j34qOzUXBOHfCGBK25vx
0.534,0.764,1,-8.054,1,0.181,0.0693,0.0,0.132,0.21,131.123,286000,True,5,"Summer Jams, Pt. 2",Domameno,2twUTGaIdkjLpGhh76KEHY
0.469,0.515,1,-11.804,0,0.279,0.48,0.000172,0.14,0.195,103.021,213885,True,0,Born to Be Blue,ZAC,0gEh7t1blubuydy1m7bGEH
0.531,0.797,7,-7.718,1,0.349,0.129,0.0,0.0954,0.417,145.958,320000,True,0,Compass,DWiz,10BhKYXmcvjPA8EtyUEZE2
0.648,0.696,11,-9.402,0,0.296,0.397,0.0,0.0787,0.47,170.028,494754,True,0,Xxl: Stogie Cypher III,Cody Bennett,0pjYxfIzvFtUQsxEA2bni2
0.524,0.906,0,-10.009,1,0.497,0.437,0.0,0.326,0.102,81.425,213885,True,0,This Staff,Cody Bennett,18T1Nfm034y7KKNPWgkvQE
0.661,0.511,9,-11.129,0,0.394,0.725,4.42e-05,0.66,0.317,80.102,224240,True,0,Right Here,Domameno,2BiIJmU3vHDCbaLlXS1KQu
0.536,0.669,8,-9.03,1,0.294,0.189,0.0,0.35,0.335,75.015,313452,True,5,Wtcp2,Domameno,2woyCdfNV4cRDXFZmJPjK3
0.581,0.499,7,-9.316,1,0.0393,0.445,0.000729,0.146,0.111,124.889,230427,False,13,It’s a New Day (Instrumental),Mack and Soul,16O0CYKdYeHYkPvpsxXb75
0.72,0.828,11,1.051,1,0.48,0.0152,0.00393,0.163,0.515,75.01,211200,False,14,Yummy,Subchvrge,77RB7H6I2zvpzSpMTq91bM
0.775,0.663,4,-8.853,0,0.339,0.433,0.0,0.307,0.738,82.038,140769,True,17,Assassin,Raimie,1j7z4rtl6Dg2gDJkvfLAyq
0.806,0.405,0,-15.109,1,0.403,0.0913,0.927,0.0833,0.975,119.992,61315,False,13,Cold Jazz Beat,Instrumental Hype Beats,0toTsPI7ZElkNkTdqjxLKh
0.738,0.508,5,-8.933,0,0.31,0.386,0.0,0.308,0.707,143.03,187987,True,15,On Da Rise,Lil Kye,1VCFIH7pITMEM1q3SkwfIS
0.187,0.935,7,-5.248,1,0.141,0.0362,0.0533,0.2,0.231,84.864,152240,False,2,Punkers Too,Hard Girls,7j2SG6Pe5EjyRUPFREeIFl
0.277,0.989,4,-6.091,1,0.106,0.00177,0.199,0.417,0.398,164.342,255024,False,2,The Orbitoclast,Hard Girls,1Y1K6w5XyLIvemVQjMNOrj
0.201,0.98,0,-5.894,1,0.153,0.00541,0.046,0.279,0.334,175.384,202065,False,1,Wayfarer,Hard Girls,4w3itYQlENsQjtR34xWQWJ
0.351,0.607,4,-9.495,1,0.0384,0.0184,0.00539,0.123,0.514,175.64,308433,False,2,Vega,Hard Girls,1eDoKC1PVwD2iFX9sFuRPy
0.349,0.928,9,-5.243,1,0.0517,0.00405,0.00923,0.166,0.48,88.785,188230,False,2,Masters of the Universe,Hard Girls,35p4P7qbiTMz4Az4bABZWE
0.214,0.931,9,-4.144,1,0.0442,0.152,0.151,0.0952,0.514,185.995,145571,False,1,Beach Party (Demo),Hard Girls,53WGztnMWD64mdIZ1mYXyG
0.357,0.897,7,-6.656,1,0.0712,1.07e-05,0.631,0.0846,0.444,118.103,75930,False,1,Punkers Won,Hard Girls,1j8LDCekMHccjJ2Q9bn14E
0.258,0.909,9,-6.255,1,0.0817,0.00775,0.413,0.0931,0.667,165.158,145021,False,3,Shame Your Name,Hard Girls,7FRpM6JCMpjUDnYRCgbCb8
0.354,0.952,11,-5.687,1,0.123,0.0392,3.51e-05,0.0896,0.487,173.779,144934,False,2,Evening Constitutional,Hard Girls,0EytZ0CfO1QcP95vvMooWL
0.185,0.957,9,-6.209,1,0.194,0.00047,0.366,0.338,0.343,200.877,48722,False,1,Sleep,Hard Girls,3AXgImeh2bCTvGVs2H8K5N
0.101,0.964,2,-6.59,1,0.277,0.0016,0.815,0.133,0.168,186.756,180393,False,3,Quinceañera,Hard Girls,2FrnrJLt5lax8OsJN0PaaK
0.573,0.782,4,-7.306,1,0.037,0.0349,0.172,0.113,0.457,113.64,196658,False,3,Lazer Parade,Hard Girls,4XXVkNvX3EUH4DmUwkKHvT
0.196,0.968,9,-4.696,1,0.132,0.00011,0.618,0.422,0.472,192.843,196999,False,2,Strange Carafe,Hard Girls,2xtHfCUPkrTdOGoZQMw8ZJ
0.324,0.785,2,-5.973,1,0.136,0.0874,0.0147,0.363,0.556,182.817,165680,False,3,Beach Party,Hard Girls,6zcHvZikaxsbAGknHqXeo2
0.141,0.98,2,-7.402,1,0.0924,0.000535,0.229,0.346,0.104,185.611,214477,False,1,Birds,Hard Girls,4SrBf0nEMj34IRJJiauJfE
0.232,0.863,2,-8.883,1,0.0491,0.00152,0.0445,0.174,0.712,173.385,132222,False,1,Unearthly Horses,Hard Girls,1rFKg5grpIbZKtB4XLqFVJ
0.333,0.927,9,-5.894,1,0.0844,0.000106,0.598,0.259,0.367,98.144,548955,False,1,If They Never Find Out,Hard Girls,5qax6P0QmnDfczPxThZT1v
0.676,0.582,7,-7.795,0,0.0308,0.526,0.833,0.243,0.458,159.971,156000,False,3,Proof of Angels,Michael Hayes,06MruRhumvSBtWMBHwa6K2
0.674,0.725,0,-9.076,1,0.0333,0.592,0.689,0.0782,0.584,99.973,146400,False,3,House Call,Michael Hayes,3kAUehnrccyRMFR5Lwe3ci
0.656,0.794,4,-8.419,0,0.0459,0.689,0.915,0.0913,0.801,132.044,154545,False,3,Juno Movement,Michael Hayes,3ncqRj7KG0pkihGDKQtEY2
0.592,0.688,7,-11.615,0,0.031,0.874,0.866,0.116,0.526,140.078,202285,False,3,Distant Bells,Michael Hayes,4kKIX1vGk4tVKF8IajvPK1
0.822,0.638,4,-7.863,1,0.0296,0.684,0.964,0.125,0.825,107.98,160000,False,3,Space Train,Michael Hayes,217KBoqCkbapkU71QaDxSL
